,Reis na Dunich,,,,Tha fleasgach ’sna bailtean,Humorous,"Horse | Accident",Twelve  line verse,Scotland,Male ,Domhnull,Domhnallach,Domhnull Domhnullach An Tirithe,,,Tiree,,Publication,,,,,,Vol. 4. No. 16,Mac-Talla,"October 26 1895",8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,,,,
,Cha Till Mac-Cruimean,,,,Dh’ iadh ceò nan stùc mu aodann Chuilinn,Port à Beul,,Four line verse,Scotland,Unknown,,,,,,,,Publication,,,,,,Vol. 4. No. 17,Mac-Talla,"November 2 1895",2,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,Included in article : Calann 'ic-Cruimean submitted by Tormoid Mac Leoid,,,
,Cumha Ruairidh Mhoir,,,,Tog arm mo phiob ’us théid mi dhachaidh,Port à Beul,,Four line verse,Scotland,Unknown,,,,,,,,Publication,,,,,,Vol. 4. No. 17,Mac-Talla,"November 2 1895",2,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,Included in article : Calann 'ic-Cruimean submitted by Tormoid Mac Leoid,,,
,Oran,,,,S ann fhuair mi sgeula na dunaich,Humorous | Political,"Hunting deer | Cold",Eight line verse,Ontario,Male ,Domhnull,Moireastan,Domhnull Fidhleir,,,Glengarry,,Publication,,,,,,Vol. 4. No. 17,Mac-Talla,"November 2 1895",8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,A rinneadh le Domhnull Moireastan (Domhnull Fidhleir) ann a Siorramachd Ghleann a Garradh| an Ontario| an Canada| mu ’n bhliadhna 1825| do dhithis choimhearsnach| Tormod Mac Leoid| us Calum Mac Criomain| duine làidir foghainteach a mharbh damh la anabarrach fuar s’a gheamhradh. Bha an latha cho fuar ’s ’gum b’ eigin dhaibh an damh a thoirt a stigh don tigh ga mharbhadh| a thaobh snach robh aite fasgach ceart am muigh aca. Cha robh ann ach tigh beag ùr de dh’ fiodh.,Submitted by Aonghas Mac Ille-Mhaoil,,
,Oran Gaoil,,,A Mhari mhiogach| mheallshuileach,Gur fada leam an ràidhe so,Love,Emigration | Mairi Nic-Gilleain,Four line verse / Four line chorus,Scotland,Male ,Ailain,Mac-a-Leith,,,,,,Publication,,,,,,Vol. 4. No. 18,Mac-Talla,November 9 1895,8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,See Clarsach na Coille p. 296,,,
,Clachan Ghlinn-Daruail,,,Mo chaileag bhian-gheal| mheall-shuileach,Di-donhmich rinn mi chomhlachadh [ DiDomhnaich ],Love,Lost Love,Four line verse / Four line chorus,Scotland,Male ,Aonghas,Mac-an-Fheisdeir,,,Uig,Skye,,Publication,,,,,,Vol. 4. No. 18,Mac-Talla,November 9 1895,8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,,,,
,An Aiseiridh,,,,Och| a luchd-aiteachidh na h-uaigh’,Religious,"Death | Resurrection",Four line verse,Scotland,Male ,,,Domhnallach an Toiseachd,,,,,Publication,,,,,,Vol. 4. No. 19,Mac-Talla,November 16 1895,8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,,,,
,Oran Leinibh,Oran Òran mu Leanabh Òg,,,’S leanabh sòlasach mi,Religious,"Child | Baby going to Heaven",Six line verse,Scotland,Male ,"[ An t-Urr ] Padruig",Grannda,Pàdraig Grannd nan Òran,,,,,Publication,,,,,,Vol. 4. No. 19,Mac-Talla,November 16 1895,8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,https://en.wikipedia.org/wiki/Peter_Grant_(pastor),,,
,Oran Do Dhotair Ailain Mac-Gilleain as an Ros Mhuileach,,,O soraidh slan do ’n ailleagan,Tha ionndrainn bhuaiun ’s an àite so,Praise,Dr. Allen MacLean,Four line verse / Four line chorus,Scotland,Male ,[ Donald ],[ MacLean ],Domhnall Bac Mac-Gilleain / Domhnall Ban an Lioba,Post 1780,Ross,Mull,,Publication,,,,,,Vol. 4. No. 20,Mac-Talla,November 23 1895,8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/, Do Dhotair Ailain Mac-Gilleain as an Ros Mhuileach| an uair a bha e dol air chuairt do’n eilein Sgitheanach agus a chaidh cunnart bathaidh air. Bha ’n Dotair Ruadh pòsda ri Fionnaghal| nighean Mhurchaidh Lochabuidhe. Chaochail e mu’n bhliadhna 1828.,See The Gaelic  Bards 1775 to 1825| by A. MacLean Sinclair p. 137,,
,Oran Gaoil,,,"Ho mo Mhairi laghach","B’ og ’bha mis’ is Mairi  ’M fasaichean Ghlinn-Smeoil",Love,,Four line verse / Four line chorus,Scotland,Male ,Iain,Domhnallach,,,,,,Publication,,,,,,Vol. 4. No. 21,Mac-Talla,"November 30 1895",8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,See Sar-obair nam Bard| 1907 p. 405 for notes on song and poet / https://archive.org/details/sarobairnambardg04mack/page/405?q=Sar-obair,,,
,Oran d'a Leannan,,,,O| ciamar ’s urrainn mi bhi beo,Love,,Eight line verse,Scotland,Male ,Domhnull,Domhnullach,Am Bard Conanach,Post 1780,Strathconnan,Ross-shire,,Publication,,,,,,Vol. 4. No. 21,Mac-Talla,"November 30 1895",8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,See Sar-obair nam Bard p. 381 for notes on song and poet,https://archive.org/details/sarobairnambardg04mack/page/376?q=Sar-obair,,
,Smeorach nan Leodach,,,Uilibh i na i ri u o,’S mise smeorach òg a ghrinnis,Nature | Praise,,Four line verse / Four line chorus,Scotland,Male ,[ Donald ],[ MacLeod ],Domhnull nan Oban ,,,,,Publication,,,,,,Vol. 4. No. 21,Mac-Talla,"November 30 1895",8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,Am Bard Sgiathach [ in Sar-Obair nam Bàrd ],,,
,Oran air cuairt do dh' America,,,,Ann an toiseach an fhoghair,Exile | Complaint,Emigration | Deline of Gaelic leadership,Eight line verse,Scotland,Male ,[ Alexander ],[ MacLean ],An Cubair Colach,Pre 1838,,Coll,,Publication,,,,,,Vol. 4. No. 22,Mac-Talla,"December 7 1895",8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,See MacLean Bards https://archive.org/details/nabairdleathanac1900sinc/page/8,,,
,Earbsa,"My Father's at the Helm",,,Dh’ eirich an fhairge| ’s shéid a’ ghaoth,Religious,,Four line verse,Scotland,Unknown,,,,,,,,Publication,,,,,,Vol. 4. No. 23,Mac-Talla,"December 14 1895",8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,Translated from English,,,
,Pharaoh,,,,Faic uachdran na h-Eiphit,Historical | Religious,Pharaoh | Israel,Eight line verse,Scotland,Unknown,,,,,,,,,,,,,,,,,,,,,,
,Clann nan Gaidheal,,,Tha tigh’nn fodham| fodham| fodham,Siol nan sonn ’s nan curaidhean,Praise | Political,Gaelic,Four line verse / Four line chorus,Scotland,Male ,Niall,MacLeoid,,,,,,Publication,,,,,,Vol. 4. No. 24,Mac-Talla,"December 21 1895",8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,Reprinted from Celtic Monthly| Vol. 4,,,
,Theid mi null thar an Atlantic,,,Theid mi null thar an Atlantic,Tha mo cridhe-s’ an Ur-Albainn,Political | Exile,"Nova Scotia | County Fermoy| Hattie Og",Four line verse / Four line chorus,Scotland,Male ,R. Frazer,MacKenzie,,,,,,Publication,,,,,,Vol. 4. No. 24,Mac-Talla,"December 21 1895",8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,Reprinted from Celtic Monthly| Vol. 4,,,
,Marbhrann do Eachann Mac Aoidh,,,,Tha sinne a nis cràiteach,Lament | Elegy | Political,"Hector MacKay",Four line verse,Nova Scotia | Ontario,Unknown,,,,,Lake Ainsley | Strathlorne | Teeswater,Inverness | Culross | Bruce,,Publication,,,,,,Vol. 4. No. 25,Mac-Talla,"December 28 1895",8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,Rugadh Eachann Mac Aoidh ann an Eilean-nam-Muc| ann an Albainn ’s a bhliadhna 1809. Thainig athair agus an teaghlach uile gu America ’s a bhliadhna 1821| agus shuidhich iad aig ceann tuath Loch Ainslie ann an Eilean Cheap Breatuinn| …,,,
,A' Bhliadhn' Ur,O mo chaochladh mor a thainig,,O mo chaochladh mor a thainig,O’n a thainig a bhliadhn’ ùr oirnn,Lament | Complaint | Local events and characters,Decline of Gaelic | community,Four line verse / Four line chorus,Unknown,Unknown,,,,,,,,Publication,,,,,,Vol. 4. No. 26,Mac-Talla,"January 4 1896",8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,Chuireadh an t-òran bòidheach so ugainn le caraid nach eil air son ainm a chur ris. Is òran e a tha gle fhreagarrach mu’n so ’n bhliadhna| agus ged tha ’n t-ùghdar ag radh “nach buin dha cliù na bàrdachd|” ’s iomadh bàrd aig nach rachadh air briathran cho bòidheach ’s cho firinneach a chur an eagaibh a chéile.,,,
,Soraidh Slan le Fionn-Airidh,,,Eirich agus tiugainn O,Tha ’n latha math| ’s an soirbheas ciùin,Homeland | Praise,Fionnairigh,Four line verse / Four line chorus,Scotland,Male ,[ Rev. Norman ],[ MacLeod ],Caraid nan Gaidheal,1745 - 1824,,,,Publication,,,,,,Vol. 4. No. 27,Mac-Talla,January 11 1896,8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,http://www.bbc.co.uk/alba/oran/people/an_urr_tormod_macleoid_caraid_nan_gaidheal/,,,
,Tuireadh Airson A Bhrathar,,,,Mo ghaol sgiobair a bhàta,Elegy | Lament | Political,Drowning | Tearlach Mac-Gilleain,Three line verse,Scotland,Male ,[ Domhnall ],[ Mac-Gilleain ],Domhnall Cubair,,Tobermory,Tiree,,Publication,,,,,,Vol. 4. No. 27,Mac-Talla,January 11 1896,8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,Chaochail Tearlach Mac-Gilleain| am fear dha ’n d’ rinneadh an tuireadh so na bhata| ’se leis fein| ann an Tobar-Mhoire. Chaidh a chorp a thoirt dachaidh do Thirithe. Chaochail e mu ’n bhliadhna 1811,,,
,Mo Chruinneag Ileach,,,,Ochoin a 'ri | Gur e mi ’tha muladach!,Lament | Love,Maiden | Islay,Eight line verse,Scotland,Male ,Niall,MacLeoid,,,,Islay,,Publication,,,,,,Vol. 4. No. 28,Mac-Talla,January 18 1896,8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,,,,
,A Choille Ghruamach,"Oran do Dh' America",Coire Cheathaich,,Gu bheil mi ’m ònrachd ’s a choille ghruamaich,Lament,,Eight line verse,Nova Scotia,Male ,[ John ],[ MacLean ],"Am Bàrd Mac-Gilleain / Bàrd Thighearna Chola",,Barney's River,Pictou,,Publication,,,,,,Vol. 4. No. 29,Mac-Talla,"January 25 1896",8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,Ri leantuinn,,,
,Do Bhàta d’ am b’ ainm Struilleag,,“Gur h-i bean mo ghaoil an Spainnteach.”,,’S mise ’tha dheth tùrsach| cráiteach,Dialogue,Man | Boat,Eight line verse,Unknown,Male ,Alexander,MacLean,An Cubair Colach,Pre 1838,,Coll,,Publication,,,,,,Vol. 4. No. 30,Mac-Talla,"February 1 1896",8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,See MacLean Bards https://archive.org/details/nabairdleathanac1900sinc/page/8,,,
,A Choille Ghruamach (Continued),"Oran do Dh' America",Coire Cheathaich,,"Gu bheil mi ’m ònrachd ’s a choille ghruamaich",Lament,,Eight line verse,Nova Scotia,Male ,John,MacLean,Am Bàrd Mac-Gilleain / Bàrd Thighearna Chola,,Barney's River,Pictou,,Publication,,,,,,Vol. 4. No. 31,Mac-Talla,"February 8 1896",8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,Ri leantuinn,,,
,Oran na Bainnse ,,,,Tha mi ’n so ’n taigh ua bruaiche,Love,Wedding,Eight line verse,Nova Scotia,Male ,Dughall,Mac-Eachearn,,1789 - 1880,,Antigonish | Pictou,,Publication,,,,,,Vol. 4. No. 31,Mac-Talla,"February 8 1896",8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,See. https://archive.org/details/filidhnacoilled00sincgoog/page/n140,,,
,Oran na Bainnse [(Continued),,,,"Tha mi ’n so ’n taigh ua bruaiche",Love,Wedding,Eight line verse,Nova Scotia,Male ,Dughall,Mac-Eachearn,,1789 - 1880,,Antigonish | Pictou,,Publication,,,,,,Vol. 4. No. 32,Mac-Talla,"February 15 1896",8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,See. https://archive.org/details/filidhnacoilled00sincgoog/page/n140,Bha began de dhuil aig Dughall gun tachradh Mor Dhomhnallach air aig a bhanais| ach bha e air a mhealladh. B’ e taigh na bruaiche an taigh-sgoile. Air an la an deidh na bainnse bha da obair aig Dughall; bha e a teagasg na cloinne agus a deanamh an orain.,,
,Mo Run Geal Dileas,,,Mo run geal dileas| dileas| dileas,Is truagh nach robh mi an riochd na faoilìnn,Love,,Four line verse / Four line chorus,Scotland,Unknown,,,,,,,,Publication,,,,,,Vol. 4. No. 32,Mac-Talla,"February 15 1896",8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,,,,
,Oran do na Fasain,,,,Tha solus aig Miss Laing,Pibroch | Complaint,New Fashions,Pibroch,Scotland,Male ,Domhnall,Mac-Ruairidh,,,,,,Publication,,,,,,Vol. 4. No. 33,Mac-Talla,"February 22 1896",8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,appears in An t-Òranaiche,,,
,Oran le Uilleam Ros Nach Eil Idir 'na Leabhar,,,’S i luaidh mo chadail Morag,’S tu Mhòrag rinn mo bhuaireadh,Love,,Four line verse / Four line chorus,Scotland,Male ,Uilleam,Ros,,,,,,Publication,,,,,,Vol. 4. No. 34,Mac-Talla,"February 29 1896",8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,Submitted by Alasdair an Ridge,appears in Sàr-obair nam Bàrd but is not attributed to William Ross.( Notes on melody),,
,Far an Robh mi ’n Raoir,,,,Cha ’n ’eil fios aig duin’ air thalamh,Lament | Love,,Eight line verse,Scotland,Male ,Niall,MacLeoid,,,,,,Publication,,,,,,Vol. 4. No. 34,Mac-Talla,February 29 1896,8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,,,,
,An Tuil,,,,Tha ghrian anns na h-ardaibh ag éiridh gun ghruaim,Religious,Noah | Flood,Four line verse,Scotland,Male ,"An t-Urr. Donnachadh","MacGilleathain",,,,,,Publication,,,,,,Vol. 4. No. 35,Mac-Talla,"March 7 1896",8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,https://deriv.nls.uk/dcn23/1094/9086/109490863.23.pdf,To be continued...,,
,"An Tuil (Continued)",,,,Tha ghrian anns na h-ardaibh ag éiridh gun ghruaim,Religious,Noah | Flood,Four line verse,Scotland,Male ,"An t-Urr. Donnachadh",MacGilleathain,,,,,,Publication,,,,,,Vol. 4. No. 36,Mac-Talla,"March 14 1896",8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,https://deriv.nls.uk/dcn23/1094/9086/109490863.23.pdf,,,
,Thug mi ’n Oidhche ’n Raoir Sunndach,,,,Thug mi ’n oidhche ’n raoir sunndach,Love,,Eight line verse,Scotland,Unknown,,,,,,,,Publication,,,,,,Vol. 4. No. 37,Mac-Talla,"March 28 1896",8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,,,,
,Taladh,,,Ba-hò| mo leanabh,Gur h-ioma cruaidh fhortan,Lullaby,,Eight line verse,Scotland,Unknown,,,,,,,,Publication,,,,,,Vol. 4. No. 39,Mac-Talla,"March 28 1896",6,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,,,,
,Iù hòileagan| iù,,,Iù hòileagan| iù,M’ fhéudail de ’n chrodh,Work,,Eight line verse,Scotland,Unknown,,,,,,,,Publication,,,,,,Vol. 4. No. 39,Mac-Talla,"March 28 1896",6,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,,,,
,Dannsa a' Chlaidhimh,,,Gille-Callum| dà pheighinn,Gheobhainn bean air da pheighinn,Port à Beul,,Four line verse / Four line chorus,Scotland,Unknown,,,,,,,,Publication,,,,,,Vol. 4. No. 39,Mac-Talla,"March 28 1896",6,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,,,,
,Ruidhleadh na coilich-dhubha,,,Ruidhleadh na coilich-dhubha,Air an tulaich againn fhìn,Port à Beul,,Four line verse / Four line chorus,Scotland,Unknown,,,,,,,,Publication,,,,,,Vol. 4. No. 39,Mac-Talla,"March 28 1896",6,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,,,,
,Cumha Mhic a Arois,Cumha Mhic-an-Tôisich,,,Céud nan creach | Leag iad thu!,Lament | Elegy,,No structure,Scotland,Unknown,,,,,,,,Publication,,,,,,Vol. 4. No. 39,Mac-Talla,"March 28 1896",6,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,Pipe tune,http://carmichaelwatson.blogspot.com/2010/07/cumha-mhic-toisich-mackintoshs-lament.html,,
,Oran air an Aois agus air Faoineachd an t-Saoghail,,,,An so am shineadh air leabaidh iosail,Complaint | Lament,"Old Age | Greed",Eight line verse,Scotland,Male ,Gilleasbuig,Mac Illeolain,,,Broadcove,Inverness,,Publication,,,,,,Vol. 4. No. 39,Mac-Talla,"March 28 1896",8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,Faodaidh e bhith gun abair an leughadair nach eil rogha bàrdach no ard sgoraileachd air an òran so; ach ’nuar a chluinneas e gu ’m beil an t-ùghdair 91 bliadhna a dh’ aois| agus nach robh e cleachdadh bhi deanamh òrain ’na òige| bithidh lethsgeul aig air an t-seann duine chòir a tha mar so a’ cur seachad roinn dheth ’ùine| bho ’n a chaidh a fhradharc agus a chlaisneachd beagan air ais| agus nach eil e nise cho furasda dha idir conaltradh a bhi aige ris na càirdean agus ris na coimhnearsnaich ’sa b’ àbhaist.,"Submitted by ""Conal | Margari""",Illeolain,
,Oran do Shine Woods,,,,Chunnaic mi ’n òigh a’s boidhch’ air thalamh,Love,,Four line verse,Scotland,Male ,Seorsa,Caimbeul,[ Deorsa mac Chailein mhic Dhonnachaidh mhic Chaiptean Alasdair ],Post 1766,,Islay,,Publication,,,,,,Vol. 4. No. 39,Mac-Talla,"March 28 1896",8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,See The Gaelic Bards from 1825 to 1875 p. 1 (A. MacLean Sinclair | 1904),,,
,Loch-Nan-Gar,Lachin y Gair,,,A m’ shealladh a chòmhnaird| a liosan nan ròsan!,Praise | Homeland,Lochnagar | Childhood | Jacobite,Eight line verse,Scotland,Male ,Lord,Byron,,,,,,Publication,,,,,,Vol. 4. No. 41,Mac-Talla,April 18 1896,2,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,Translated by Niall Mac Neill,,,
,Tuireadh Seann Fhleasgach,,,Tionndaidh nis is eisd,’S tha mlse ’n so an diugh leam fhein,Lament | Complaint,"Old Age | Bachelor",Four line verse / Four line chorus,Scotland,Unknown,J.,C.,,,,,,Publication,,,,,,Vol. 4. No. 41,Mac-Talla,April 18 1896,8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,Reprinted from An Gaidheal Vol. 1 p. 32,,,
,Ro' na Chomhraig,,"Just Before the Battle Mother",Soraidh leat a nis a mhathair,A mhathair ghaoil ro àm na còmhraig,Praise | Political,"War | Mother",Eight line verse / Four line chorus,Scotland,Unknown,,,,,,,,Publication,,,,,,Vol. 4. No. 41,Mac-Talla,April 18 1896,8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,Reprinted from An Gaidheal Vol. 1 p. 33,"Submitted by "" Filidh nam Beann""",Translated from English,
,Laoidh,,,,Mo Dhia is m’ Athair| ré mo chuairt,Religious,,Four line verse,Scotland,Unknown,,,,,,,,Publication,,,,,,Vol. 4. No. 41,Mac-Talla,April 18 1896,8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,Laoidhean agus dain spioradail: air an tional| agus aireamh nhor dhiubh air ...,,,
,Maighdean Chinn Loch Ruial,,,,Air Dhomh bhi la air chuairt am mach,Complaint,Young woman | English | New fashions,Four line verse,Scotland | Prince Edward Island,Male ,Iain,Sinclair,,,Glendaruel,Cowal,,Publication,,,,,,Vol. 4. No. 42,Mac-Talla,April 25 1896,8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,"See ""The Emigrant Experience"" p 124 (ed. Margaret MacDonnell| 1982)",,,
,Oran Do’n Onarach Iain Domhnullach,,’Nuair thig an samhradh geugach oirnn,,Togmaid cliu le foirmealachd,Praise | Political,,Eight line verse,Ontario,Male ,Maoileas,Mac-ille-Mhaoil,,,Finch,Ontario,,Publication,,,,,,Vol. 4. No. 42,Mac-Talla,April 25 1896,8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,Do’n Onarach Iain Domhnullach ris an abrar “Iain Sandfie d.,,,
,Bonneidean Corrach Dhuindiaigh,,"The Bonnets of Bonnie Dundee",Lionar mo chopan,Ri sàir Cuigse ’n Dunéidiunn,Praise | Political,,Eight line verse,Scotland,Male ,[ Sir Walter ],[ Scott ],,,,,,Publication,,,,,,Vol. 4. No. 43,Mac-Talla,May 2 1896,8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,Translated from English,Atributed to Lachuinn Mac Mhuirich,"Submitted by ""Caraid a' Bhaird"" Gillis Lake|  Cape Breton  along with notes about poet Lachuinn MacMhirich",
,Bidh Seumas Leam An Nochd,,,,Thoir dhomh mo chìr| thoir dhomh mo ghùn,Lament,"Emigration | Drowning",Eight line verse,Scotland,Male ,Niall,MacLeoid,,,,,,Publication,,,,,,Vol. 4. No. 44,Mac-Talla,May 9 1896,8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,,,,
,Aisling Mairi,,,,,Lament,Drowning,Eight line verse,Scotland,Male ,Iain,Lowe,,,Galloway,,,Publication,,,,,,Vol. 4. No. 45,Mac-Talla,May 16 1896,8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,Translated from English,Submitted by A.M.S.,,
,Oran nam Fineachan,,An am dol sios bhi deonach,,Tha sgeul ùr an tràth so ’s dùthaich,Praise | Political,,Eight line verse,Scotland,Male ,[ Duncan ],[ MacIntyre ],Donnacha Ban [ Donnachadh Bàn  Mac An t-Saoir ],1724 - 1812,,,1782,Publication,,,,,,Vol. 4. No. 46,Mac-Talla,May 23 1896,8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,"A FHUAIR AM FEARANN AIR AIS O’N RIGH| SA’ BHLIADHNA 1782",,,
,"Breith Chriosd",,,,’N uair ’bha uisgeachan Iordain gu comhnard fo phramh,Religious | Praise,Jesus,Four line verse,Scotland,Unknown,,,,,,,,Publication,,,,,,Vol. 4. No. 47,Mac-Talla,May 30 1896,3,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,Translated from English,"Translated by ""Mac-Mharcuis""",,
,Meirleach Nam Marag,,Briogais Mac Ruaidh,Am faca sibh idir| no’n cuala sibh,Bha Iain na chadal,Humorous | Complaint,"Maragan | Theft",Four line verse / Four line chorus,Nova Scotia,Unknown,,,,,,,,Publication,,,,,,Vol. 4. No. 47,Mac-Talla,May 30 1896,8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,"Submitted by ""Domhul| Margari| May 1896""",FHIR-DHEASACHAIDH:—Is fada bho’n a chuir thu fios a mach feuch am b’ urrainn de h-àon dha d’ luchd-leughaidh an t-òran a leanas a chuir gad’ ionnsaidh. Chuirinn-sa ugad e roimhe so mu’r biodh gu’n robh an leabhar anns an robh e air chéilidh.—DOMHUL| MARGARI| Am Màigh| 1896.,Thug biast de mheirleach soitheach ime ’s an robh da fhichead pùnnd| crog làn de mheasan-gréidhte| ùbhlan| geir agus maragan a seilear na te a tha ’seinn an òrain so.,
,Mairi Ghaidhealach,"Ye Banks and Braes",,,Gach sliabh| gach bruach ’s gach sruth mu’n cuairt,Love,,Eight line verse,Scotland,Male ,Raibeart [ Robert ],Burns,,,,,,Publication,,,,,,Vol. 4. No. 48,Mac-Talla,June 6 1896,8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,Translated from English,Translated by Murchadh MacRath,,
,Cumha Mhic Criomain,,,,Dh’ iadh ceò nan stùc mu eud ann Chuilinn,Lament | Pibroch | Political,,Four line verse,Scotland,Unknown,,,,,,,,Publication,,,,,,Vol. 4. No. 48,Mac-Talla,June 6 1896,8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,,,,
